seconds	heartbeat
24472	98
"24473	"	78
24474	74
24475	73
24476	97
24477	76
24478	93
24479	75
24480	88
24481	97
24482	97
24483	93
24484	95
24485	71
24486	95
24487	88
24488	99
24489	99
24490	74
24491	99
24492	73
24493	99
24494	90
24495	85
24496	92
24497	94
24498	89
24499	86
24500	81
24501	83
24502	74
24503	87
24504	71
24505	70
24506	74
24507	90
24508	90
"24509	"	84
"24510	"	76
24511	88
24512	90
24513	72
24514	78
24515	100
24516	80
24517	75
24518	90
24519	99
24520	72
24521	70
24522	98
24523	91
24524	72
24525	96
24526	71
24527	94
24528	74
24529	74
24530	100
24531	75
24532	74
24533	70
24534	84
24535	73
24536	71
24537	93
24538	89
24539	90
24540	93
24541	78
24542	93
24543	71
24544	82
24545	99
24546	88
24547	99
"24548	"	80
24549	81
24550	80
24551	100
24552	75
24553	97
24554	88
24555	87
24556	72
"24557	"	89
24558	91
24559	79
24560	76
24561	98
24562	77
24563	71
24564	72
24565	94
24566	74
24567	72
24568	87
24569	96
24570	71
24571	72
24572	70
24573	75
24574	79
24575	91
24576	92
24577	84
24578	73
24579	81
24580	92
24581	91
24582	81
"24583	"	84
24584	73
24585	100
24586	80
24587	73
24588	76
24589	86
24590	83
24591	76
24592	83
24593	78
24594	85
24595	85
24596	91
24597	84
24598	96
24599	80
24600	79
24601	76
24602	95
"24603	"	79
24604	90
24605	100
24606	92
24607	71
24608	85
"24609	"	96
24610	71
24611	94
24612	84
24613	80
24614	96
24615	72
24616	72
24617	78
24618	100
24619	92
24620	76
24621	91
24622	71
24623	72
24624	70
24625	80
24626	99
24627	85
24628	90
24629	86
24630	97
24631	93
24632	99
24633	90
24634	79
"24635	"	81
24636	87
24637	87
24638	79
24639	91
24640	70
24641	96
24642	96
24643	86
24644	92
24645	93
24646	72
24647	86
24648	92
24649	70
24650	70
24651	85
24652	88
24653	96
24654	95
24655	89
24656	95
24657	85
24658	94
24659	82
24660	84
24661	82
24662	87
24663	90
24664	78
24665	94
24666	98
24667	72
"24668	"	87
24669	93
24670	94
24671	94
24672	94
24673	78
24674	90
24675	74
24676	84
24677	88
24678	75
24679	97
24680	87
24681	96
24682	86
24683	86
24684	73
24685	91
24686	71
24687	75
24688	77
24689	79
24690	90
24691	94
24692	74
24693	88
24694	99
24695	71
24696	89
24697	88
24698	83
24699	75
24700	84
24701	99
24702	90
24703	97
24704	71
24705	86
24706	82
24707	74
24708	93
24709	83
24710	76
24711	73
24712	76
24713	95
24714	86
24715	99
24716	77
24717	87
24718	70
24719	72
24720	90
24721	97
"24722	"	93
24723	77
"24724	"	100
24725	91
24726	89
24727	71
24728	94
24729	71
24730	82
24731	91
24732	82
24733	92
"24734	"	74
24735	83
24736	90
24737	81
24738	85
24739	91
24740	72
24741	86
24742	84
24743	92
24744	98
24745	70
24746	87
24747	77
24748	74
24749	78
24750	97
24751	81
24752	98
24753	73
24754	96
24755	75
24756	80
24757	70
24758	97
24759	98
24760	84
24761	77
24762	74
24763	72
24764	85
24765	85
24766	72
24767	81
24768	96
24769	71
24770	98
24771	83
24772	71
24773	88
24774	90
24775	83
24776	97
24777	72
24778	94
"24779	"	77
24780	71
24781	79
24782	87
24783	77
24784	75
24785	98
24786	80
24787	80
24788	93
24789	95
24790	99
24791	73
24792	100
24793	90
24794	85
24795	72
24796	98
24797	80
24798	77
24799	78
24800	75
24801	88
24802	70
24803	95
24804	76
24805	71
24806	85
24807	74
24808	71
24809	70
24810	75
24811	70
24812	85
24813	70
24814	84
24815	76
24816	87
24817	92
24818	95
24819	91
24820	74
24821	94
24822	79
24823	80
24824	81
24825	81
24826	71
24827	79
24828	78
24829	82
24830	99
24831	94
24832	74
"24833	"	93
24834	77
"24835	"	78
24836	86
24837	98
24838	80
24839	84
24840	89
24841	95
24842	85
24843	95
24844	90
24845	71
24846	90
24847	73
24848	98
24849	78
24850	74
24851	72
24852	70
24853	86
24854	86
24855	76
"24856	"	72
24857	78
24858	72
24859	89
24860	71
24861	76
24862	86
24863	89
24864	94
24865	72
24866	81
24867	90
24868	92
24869	97
24870	100
24871	72
24872	80
24873	90
24874	76
24875	76
24876	87
"24877	"	73
"24878	"	93
24879	84
24880	93
24881	73
24882	71
24883	86
24884	89
24885	85
24886	80
24887	87
24888	98
24889	72
24890	86
24891	82
24892	99
24893	77
24894	83
24895	71
24896	94
"24897	"	97
24898	71
24899	74
24900	84
24901	76
24902	90
24903	100
24904	88
24905	72
24906	88
24907	77
24908	73
24909	75
24910	83
24911	89
24912	78
24913	88
24914	74
"24915	"	87
24916	95
24917	74
24918	85
24919	70
24920	81
24921	96
24922	71
24923	91
24924	77
24925	90
24926	82
24927	74
24928	88
24929	85
24930	96
24931	74
24932	81
24933	75
24934	83
24935	93
24936	100
24937	97
24938	89
24939	87
24940	98
24941	91
24942	78
24943	96
24944	74
24945	96
24946	84
24947	88
24948	88
24949	91
24950	74
24951	89
24952	82
24953	97
24954	71
24955	92
24956	90
24957	75
24958	72
24959	88
24960	96
24961	92
24962	81
"24963	"	78
24964	78
24965	81
24966	88
24967	91
24968	78
24969	88
24970	83
24971	99
24972	96
24973	80
24974	82
24975	94
24976	85
24977	94
24978	96
24979	100
24980	75
24981	88
24982	90
24983	86
24984	82
24985	76
24986	85
24987	87
24988	76
24989	83
24990	77
24991	77
24992	94
24993	88
24994	83
24995	94
24996	91
24997	99
"24998	"	90
24999	83
25000	83
25001	88
25002	95
25003	88
25004	73
25005	72
25006	99
25007	97
25008	75
25009	83
25010	75
25011	76
25012	82
25013	76
25014	93
25015	77
25016	84
25017	93
25018	72
25019	73
25020	95
25021	87
25022	70
25023	71
25024	74
25025	75
25026	83
25027	81
25028	94
25029	77
25030	98
25031	77
25032	98
25033	96
25034	99
25035	84
25036	86
25037	92
25038	88
25039	77
25040	98
25041	73
25042	79
25043	98
25044	71
25045	71
25046	95
25047	86
25048	100
25049	84
25050	91
25051	71
25052	100
25053	91
"25054	"	99
25055	70
25056	76
25057	72
25058	74
25059	92
25060	96
25061	72
25062	87
25063	95
25064	98
25065	96
25066	97
25067	92
25068	78
25069	88
25070	84
25071	88
25072	91
25073	71
25074	70
25075	83
25076	83
25077	87
25078	86
25079	78
25080	95
25081	86
25082	72
25083	94
25084	89
25085	77
25086	95
25087	96
25088	100
25089	86
25090	79
25091	81
25092	91
25093	96
25094	94
25095	90
25096	95
25097	76
"25098	"	88
25099	76
25100	75
25101	70
25102	89
25103	81
25104	92
25105	95
25106	79
25107	89
25108	90
25109	87
25110	76
25111	95
"25112	"	77
25113	90
25114	79
25115	99
25116	96
25117	82
25118	86
25119	77
25120	96
25121	79
25122	96
25123	77
25124	79
25125	97
25126	94
25127	71
25128	85
25129	92
25130	70
25131	89
25132	75
25133	75
25134	98
25135	82
25136	93
25137	77
25138	72
25139	100
25140	98
25141	86
25142	92
25143	76
25144	87
25145	81
25146	89
25147	92
25148	88
25149	94
"25150	"	85
25151	77
25152	97
25153	80
25154	71
25155	83
"25156	"	96
25157	79
25158	77
25159	82
25160	86
25161	94
25162	93
25163	91
25164	72
25165	89
25166	79
25167	71
25168	72
25169	96
25170	76
25171	81
25172	95
25173	84
25174	88
25175	80
25176	90
25177	97
25178	99
25179	76
25180	94
25181	89
25182	78
25183	97
25184	72
25185	80
25186	74
25187	86
25188	78
25189	85
25190	79
25191	79
25192	99
25193	99
25194	78
25195	86
25196	81
25197	87
25198	96
25199	97
25200	86
25201	85
25202	84
25203	100
25204	82
25205	89
25206	89
25207	85
25208	95
25209	70
25210	75
25211	84
25212	86
25213	80
25214	91
25215	75
25216	80
25217	70
25218	70
25219	81
25220	76
25221	85
25222	85
25223	82
25224	87
25225	99
25226	72
25227	87
25228	83
25229	88
25230	92
25231	92
25232	81
25233	80
25234	79
"25235	"	73
25236	73
"25237	"	71
25238	88
25239	88
25240	93
25241	70
25242	73
25243	85
25244	72
25245	96
25246	94
25247	87
25248	73
25249	90
25250	84
25251	96
25252	100
25253	84
25254	73
25255	83
25256	78
25257	100
25258	72
25259	84
25260	74
25261	76
25262	87
25263	97
25264	90
25265	78
25266	98
25267	89
25268	99
25269	81
25270	95
25271	73
25272	98
25273	76
25274	84
25275	86
25276	72
25277	75
25278	71
25279	89
25280	92
25281	72
25282	89
25283	70
25284	81
25285	82
25286	80
"25287	"	73
25288	86
25289	86
25290	74
25291	96
25292	73
"25293	"	77
25294	93
25295	84
25296	82
25297	80
25298	97
25299	76
25300	88
25301	98
25302	95
25303	75
25304	90
25305	78
25306	89
25307	75
25308	99
25309	88
25310	87
25311	91
25312	99
25313	99
25314	85
25315	87
25316	90
25317	86
25318	93
25319	82
25320	85
25321	87
25322	100
25323	72
25324	85
25325	93
25326	93
25327	83
25328	89
25329	76
25330	95
25331	75
25332	97
25333	76
25334	90
25335	92
25336	79
25337	70
"25338	"	86
25339	90
25340	80
25341	89
25342	87
25343	84
25344	90
25345	91
25346	93
25347	75
25348	88
25349	78
25350	91
25351	76
25352	77
25353	89
25354	77
25355	87
25356	86
25357	98
25358	92
25359	71
25360	91
25361	74
25362	93
25363	92
25364	85
25365	87
25366	94
25367	72
25368	71
"25369	"	99
25370	86
25371	75
25372	97
25373	93
25374	97
25375	71
25376	79
25377	88
25378	95
25379	79
25380	73
25381	71
25382	71
25383	87
25384	100
25385	81
25386	84
"25387	"	88
25388	98
25389	70
25390	97
25391	100
25392	81
25393	95
25394	95
25395	91
25396	83
25397	86
25398	98
25399	73
25400	89
25401	90
25402	87
25403	91
25404	79
25405	70
25406	95
25407	85
25408	87
25409	90
25410	81
25411	98
25412	85
25413	88
25414	100
25415	70
25416	70
25417	95
25418	70
25419	71
25420	71
25421	70
25422	88
25423	94
25424	73
25425	80
25426	78
25427	80
25428	98
25429	79
25430	95
25431	85
25432	94
25433	100
25434	87
25435	78
25436	71
25437	74
25438	88
25439	83
25440	70
25441	98
25442	85
25443	75
25444	83
25445	88
25446	98
25447	75
25448	88
25449	80
25450	96
25451	87
25452	98
25453	85
25454	80
"25455	"	84
25456	73
25457	90
25458	98
25459	88
25460	87
25461	91
25462	78
25463	89
25464	100
25465	100
25466	92
25467	80
25468	83
25469	72
25470	85
25471	81
25472	88
"25473	"	84
25474	83
25475	80
25476	82
25477	77
25478	98
25479	82
25480	71
25481	95
25482	99
25483	71
25484	86
25485	85
25486	75
25487	72
25488	85
25489	98
25490	71
25491	99
25492	84
25493	99
25494	97
25495	97
25496	96
25497	83
25498	81
25499	79
25500	79
25501	82
25502	89
25503	87
25504	75
25505	74
25506	99
25507	82
25508	82
25509	79
25510	76
25511	80
25512	76
25513	96
25514	90
25515	85
25516	82
25517	71
25518	77
25519	87
25520	86
25521	96
25522	86
25523	97
25524	96
25525	70
25526	93
25527	75
25528	100
25529	87
25530	77
25531	99
25532	86
25533	91
25534	72
25535	92
25536	92
25537	88
25538	89
25539	82
25540	88
25541	81
25542	72
25543	80
25544	98
25545	99
25546	81
25547	97
25548	81
25549	87
25550	86
25551	100
25552	86
25553	91
25554	99
25555	71
25556	81
25557	75
25558	98
25559	75
25560	82
25561	96
25562	86
25563	91
25564	70
25565	84
25566	97
25567	98
25568	77
"25569	"	90
25570	99
25571	97
25572	87
25573	100
25574	85
25575	86
25576	87
25577	100
25578	84
"25579	"	99
25580	78
25581	74
25582	88
25583	98
25584	94
25585	93
25586	71
25587	72
25588	83
25589	78
25590	72
25591	83
25592	82
25593	90
25594	100
25595	80
25596	75
25597	71
25598	72
25599	82
25600	100
25601	85
25602	85
25603	86
25604	82
25605	87
25606	82
25607	79
25608	72
25609	87
25610	86
25611	80
25612	96
25613	77
25614	96
25615	78
25616	72
25617	74
"25618	"	81
25619	77
25620	74
25621	94
25622	72
25623	100
25624	89
25625	86
25626	87
25627	83
25628	70
25629	81
25630	96
25631	94
25632	92
25633	100
25634	81
25635	77
25636	99
25637	95
25638	87
25639	86
25640	100
25641	94
25642	88
25643	75
25644	96
25645	71
25646	72
25647	97
25648	94
25649	90
25650	85
25651	87
25652	96
25653	74
25654	70
25655	75
25656	91
25657	78
25658	96
25659	84
"25660	"	98
25661	72
25662	84
25663	87
25664	91
25665	77
25666	92
25667	99
25668	94
25669	74
25670	96
25671	90
25672	96
25673	96
25674	95
25675	93
25676	78
25677	75
25678	77
25679	92
25680	93
25681	70
25682	72
25683	78
25684	81
25685	76
25686	92
25687	88
25688	72
25689	79
25690	98
25691	84
"25692	"	100
25693	79
25694	87
25695	74
25696	97
25697	80
25698	90
25699	73
25700	76
25701	100
25702	90
25703	92
25704	73
25705	86
25706	100
25707	78
25708	96
25709	75
25710	79
25711	86
25712	90
25713	84
25714	86
25715	71
25716	95
25717	98
25718	81
"25719	"	90
25720	71
25721	81
25722	78
25723	77
25724	77
25725	73
25726	77
25727	70
25728	72
25729	89
25730	100
25731	93
25732	72
25733	95
25734	80
25735	70
25736	94
"25737	"	76
25738	90
25739	73
25740	98
25741	75
25742	96
25743	73
25744	100
25745	74
25746	78
25747	95
25748	86
25749	94
25750	73
25751	98
25752	71
25753	72
25754	70
25755	84
25756	81
25757	76
25758	96
25759	86
25760	81
25761	93
25762	99
25763	85
25764	98
25765	79
25766	81
25767	86
25768	74
25769	96
25770	79
25771	77
25772	72
25773	94
25774	70
25775	75
25776	89
25777	71
25778	94
"25779	"	100
25780	86
25781	85
25782	71
25783	71
25784	80
25785	76
25786	81
25787	98
25788	78
25789	77
25790	83
25791	71
25792	91
25793	94
25794	87
"25795	"	91
25796	92
25797	89
25798	71
25799	78
25800	79
25801	91
25802	75
25803	96
25804	94
25805	81
25806	94
25807	78
25808	96
25809	81
25810	89
25811	91
25812	98
25813	91
25814	99
25815	100
25816	88
25817	91
25818	97
25819	84
25820	80
25821	72
25822	93
25823	70
25824	84
25825	73
25826	70
25827	73
25828	84
25829	81
25830	84
25831	80
25832	84
25833	95
25834	87
25835	84
25836	96
25837	78
25838	85
25839	75
25840	85
25841	72
25842	96
25843	73
25844	94
25845	82
25846	81
25847	85
25848	85
25849	81
25850	76
25851	95
25852	96
25853	81
25854	75
25855	97
25856	94
25857	81
25858	100
25859	99
25860	90
25861	71
25862	83
25863	98
25864	85
25865	87
25866	99
25867	90
25868	93
25869	89
25870	77
25871	78
25872	99
25873	94
25874	97
25875	87
25876	76
25877	99
25878	82
25879	74
25880	79
25881	79
25882	76
25883	99
25884	94
25885	84
25886	96
"25887	"	94
25888	88
25889	72
25890	94
25891	79
25892	72
25893	73
25894	95
25895	96
25896	90
25897	79
25898	88
25899	91
25900	89
25901	91
25902	84
25903	90
25904	95
25905	85
25906	73
25907	98
25908	76
25909	80
25910	71
25911	98
25912	71
25913	74
25914	88
25915	88
25916	88
25917	78
25918	84
25919	74
25920	92
25921	100
25922	91
25923	95
25924	95
25925	96
25926	88
25927	99
25928	75
25929	80
25930	84
25931	96
25932	70
25933	95
25934	87
25935	75
25936	86
25937	83
25938	76
25939	87
25940	93
25941	83
25942	86
25943	77
25944	72
25945	89
25946	76
25947	83
25948	78
25949	79
25950	98
25951	85
25952	75
25953	85
25954	93
25955	97
25956	97
25957	76
25958	75
25959	83
25960	84
25961	93
25962	93
25963	100
25964	76
25965	71
25966	76
25967	98
25968	81
25969	94
25970	74
25971	77
25972	71
25973	74
25974	83
25975	73
25976	95
25977	74
25978	82
25979	90
25980	80
25981	92
25982	83
25983	88
"25984	"	73
25985	91
"25986	"	77
25987	79
25988	100
25989	98
25990	76
25991	74
25992	95
25993	87
25994	93
25995	84
25996	98
25997	88
25998	71
25999	73
26000	100
26001	92
26002	70
26003	82
26004	87
26005	82
26006	97
"26007	"	82
26008	85
26009	86
26010	84
26011	98
26012	88
26013	99
26014	79
26015	88
26016	90
26017	73
26018	77
26019	94
26020	89
26021	83
26022	96
26023	87
"26024	"	97
26025	85
26026	70
26027	99
26028	96
26029	97
26030	93
26031	100
26032	98
26033	70
26034	81
26035	88
26036	93
26037	71
26038	93
26039	91
26040	74
26041	83
"26042	"	85
26043	75
26044	100
26045	71
26046	95
26047	93
26048	77
26049	86
26050	82
26051	83
26052	78
26053	100
26054	70
26055	95
26056	72
26057	82
26058	75
26059	82
26060	91
26061	77
26062	93
26063	85
26064	100
26065	75
26066	83
26067	88
26068	87
26069	78
26070	84
26071	70
26072	89
26073	80
26074	78
26075	98
26076	91
26077	75
26078	90
26079	71
26080	87
26081	75
26082	79
26083	93
26084	93
26085	82
26086	93
26087	88
26088	94
26089	94
26090	93
26091	84
26092	96
26093	73
26094	88
26095	100
26096	80
26097	90
26098	98
26099	90
26100	73
26101	82
26102	92
26103	91
"26104	"	87
26105	91
26106	76
"26107	"	87
"26108	"	80
26109	96
26110	78
26111	93
26112	99
26113	96
26114	82
26115	83
26116	100
26117	71
26118	78
26119	70
26120	72
"26121	"	96
26122	80
26123	95
26124	80
26125	99
26126	73
26127	77
26128	79
26129	84
26130	98
26131	78
26132	99
26133	95
26134	81
26135	98
26136	71
26137	94
26138	99
26139	96
26140	99
26141	92
26142	96
26143	75
26144	76
26145	70
26146	81
26147	95
26148	95
26149	82
26150	86
26151	71
26152	93
26153	85
26154	99
26155	99
26156	85
26157	98
26158	86
26159	90
26160	98
26161	95
26162	83
26163	86
"26164	"	70
26165	96
26166	92
26167	93
26168	77
26169	81
26170	88
26171	83
26172	90
26173	74
26174	98
"26175	"	89
26176	78
26177	70
26178	99
26179	83
26180	83
26181	71
26182	99
26183	74
26184	94
26185	70
26186	77
26187	73
26188	83
26189	83
26190	90
26191	73
26192	78
26193	92
26194	74
26195	76
26196	80
26197	71
26198	100
26199	99
26200	84
26201	72
26202	80
26203	89
26204	73
26205	88
26206	95
26207	71
26208	90
26209	74
26210	70
26211	92
26212	100
26213	96
26214	89
26215	73
26216	71
26217	79
26218	84
26219	74
26220	71
26221	80
26222	81
26223	78
26224	71
26225	72
26226	96
26227	70
26228	86
26229	80
26230	86
26231	73
26232	94
26233	99
26234	99
26235	90
26236	95
"26237	"	92
26238	75
26239	76
26240	77
26241	85
26242	78
26243	79
26244	90
26245	89
26246	75
26247	88
26248	98
26249	85
26250	91
26251	88
26252	85
26253	76
26254	96
26255	72
26256	77
26257	99
26258	81
26259	88
26260	93
26261	84
26262	83
26263	93
26264	74
26265	70
26266	96
26267	72
26268	74
26269	86
26270	78
26271	89
26272	95
26273	97
26274	76
26275	75
26276	77
26277	70
26278	80
26279	99
26280	96
26281	85
26282	70
26283	82
26284	87
26285	99
26286	82
"26287	"	96
26288	100
26289	73
26290	83
26291	78
26292	88
26293	90
26294	100
26295	94
26296	93
26297	95
26298	96
26299	91
26300	85
26301	76
26302	85
26303	100
26304	71
26305	81
26306	76
26307	88
26308	98
26309	84
26310	91
26311	83
26312	88
26313	98
26314	73
"26315	"	70
26316	78
26317	98
26318	78
26319	77
26320	70
26321	87
26322	96
26323	91
26324	79
26325	89
26326	83
26327	91
26328	92
26329	71
26330	95
26331	94
26332	82
26333	78
26334	91
26335	88
26336	81
26337	83
26338	75
26339	86
26340	84
26341	97
26342	94
26343	72
26344	80
26345	83
26346	72
26347	100
26348	83
26349	93
26350	93
26351	91
26352	89
26353	93
26354	85
26355	85
26356	96
26357	71
26358	95
26359	99
26360	79
26361	76
26362	76
26363	71
26364	81
26365	88
26366	95
26367	93
26368	98
26369	84
26370	98
26371	99
26372	82
26373	89
"26374	"	95
26375	96
26376	92
26377	100
"26378	"	86
26379	95
26380	95
26381	73
26382	96
26383	80
26384	91
26385	82
26386	83
26387	95
26388	91
26389	85
26390	94
26391	100
26392	74
26393	97
26394	82
26395	75
26396	95
26397	81
26398	99
26399	76
26400	87
26401	90
26402	80
26403	87
26404	92
26405	96
26406	85
26407	81
26408	90
26409	74
26410	76
26411	95
26412	91
26413	81
26414	81
26415	94
26416	76
26417	99
26418	75
26419	77
26420	74
26421	98
26422	96
26423	78
26424	74
26425	81
26426	91
26427	85
26428	91
26429	85
26430	72
26431	88
26432	80
26433	87
26434	80
26435	89
26436	73
26437	73
26438	83
26439	97
26440	97
26441	91
26442	95
26443	79
26444	84
26445	100
26446	83
26447	91
26448	74
26449	97
26450	79
26451	72
26452	83
26453	77
26454	73
26455	100
"26456	"	80
26457	93
26458	74
26459	77
26460	87
26461	77
26462	86
26463	96
26464	93
26465	81
26466	91
26467	91
26468	93
26469	78
26470	72
"26471	"	87
26472	71
26473	81
26474	87
26475	85
26476	83
26477	94
26478	100
26479	73
26480	72
26481	74
26482	90
26483	80
26484	84
26485	92
26486	72
26487	74
26488	96
26489	85
26490	96
26491	79
26492	87
26493	86
26494	90
26495	91
"26496	"	76
26497	86
26498	70
26499	80
26500	96
26501	88
26502	72
26503	91
26504	96
26505	97
26506	72
"26507	"	72
26508	80
"26509	"	77
26510	86
26511	87
26512	91
26513	87
26514	89
26515	92
26516	93
26517	81
26518	73
26519	78
26520	76
26521	90
26522	98
26523	95
26524	72
26525	76
26526	70
26527	71
26528	72
26529	77
26530	77
26531	93
26532	78
26533	74
26534	95
26535	73
26536	99
26537	97
26538	77
26539	100
26540	77
26541	75
26542	86
26543	76
26544	93
26545	82
26546	80
26547	79
26548	93
26549	71
26550	93
26551	80
26552	94
26553	93
26554	77
26555	80
26556	80
26557	73
26558	96
26559	98
26560	77
26561	77
26562	73
26563	95
26564	85
26565	95
26566	86
26567	82
26568	85
26569	72
26570	85
26571	88
26572	87
26573	76
26574	80
26575	86
26576	74
26577	71
26578	93
26579	98
26580	77
26581	94
26582	80
26583	85
26584	80
26585	76
26586	88
26587	100
26588	83
26589	99
26590	83
26591	99
26592	72
26593	86
26594	79
26595	100
26596	93
26597	71
26598	74
26599	87
26600	93
"26601	"	92
26602	76
26603	76
26604	74
26605	97
26606	92
26607	72
"26608	"	96
26609	96
26610	78
26611	91
26612	85
26613	86
26614	76
26615	76
26616	73
26617	90
"26618	"	75
26619	96
26620	99
"26621	"	86
26622	73
26623	73
26624	74
26625	98
26626	95
26627	74
26628	72
26629	76
26630	84
26631	86
26632	73
"26633	"	70
26634	75
26635	98
26636	81
26637	98
26638	99
26639	99
26640	82
26641	91
26642	96
26643	99
26644	80
26645	88
26646	86
26647	91
26648	93
26649	72
26650	89
26651	95
26652	89
26653	87
26654	87
26655	88
26656	99
26657	84
